,text,real,text_no_link
1105,"So ANGRY! At my National Security Breefing about the Saudi Arabia thingy, My Low-IQ generals tried to tell ME that Iraq & Iran are TWO different countries! They kept saying that even AFTER I corrected them & TOLD them that Iraq & Iran are the SAME country! Idiots! #MondayThoughts",0.0,"So ANGRY! At my National Security Breefing about the Saudi Arabia thingy, My Low-IQ generals tried to tell ME that Iraq & Iran are TWO different countries! They kept saying that even AFTER I corrected them & TOLD them that Iraq & Iran are the SAME country! Idiots! #MondayThoughts"
1106,"The Secret Service is terible! Just now - I woke up from My nap and I stepped on a Lego! HURTS Like HELL!! Before I took my nap, I ordered My Secret Service Agent Dave to clean up My Legos! (I'm a GREAT builder btw). But Dave DIDN'T clean them up! And he had 5 Hours! I HATE Dave!",0.0,"The Secret Service is terible! Just now - I woke up from My nap and I stepped on a Lego! HURTS Like HELL!! Before I took my nap, I ordered My Secret Service Agent Dave to clean up My Legos! (I'm a GREAT builder btw). But Dave DIDN'T clean them up! And he had 5 Hours! I HATE Dave!"
1107,Melania feels very strongley about her son Baron. She seems to like it a lot. She says she's had it for 13 years! But I never noticed it until yesterday. I heard her talk to it! And it talked to her! #ThursdayThoughts,0.0,Melania feels very strongley about her son Baron. She seems to like it a lot. She says she's had it for 13 years! But I never noticed it until yesterday. I heard her talk to it! And it talked to her! #ThursdayThoughts
1108,"Just fired National Security Advisor John Bolton! He's a Traitor!! He NEVER followed MY orders! When I ORDERED him to give Putin a list of My CIA agents, Bolton refused! When I Ordered Bolton to Nuke the hurricane, Bolton didn't do it! Now -thanks to Bolton- Alabama is in ruins!!",0.0,"Just fired National Security Advisor John Bolton! He's a Traitor!! He NEVER followed MY orders! When I ORDERED him to give Putin a list of My CIA agents, Bolton refused! When I Ordered Bolton to Nuke the hurricane, Bolton didn't do it! Now -thanks to Bolton- Alabama is in ruins!!"
1109,Not Fare! Chrissy Teigen called ME a Pussy Ass Bitch! I'm not a PAB! Now everyone's calling ME PAB! Melania called ME PAB! My staff is calling ME that! Even the Taliban is calling me PAB! Thanks a lot @chrissyteigen for destroying ALL HOPE of peace in Afghanistan! #MondayThoughts,0.0,Not Fare! Chrissy Teigen called ME a Pussy Ass Bitch! I'm not a PAB! Now everyone's calling ME PAB! Melania called ME PAB! My staff is calling ME that! Even the Taliban is calling me PAB! Thanks a lot @chrissyteigen for destroying ALL HOPE of peace in Afghanistan! #MondayThoughts
1110,"For brekfast, MY Secret Service Agent Dave got ME Froot Loops cereal! 3 BIG Bowls! With Milk! The colors taste Yummy! I like Orange! And Red! There made out of FRUIT! i know how to spell out words with them! Like oooooo & oooo & oo! You CANT DO THAT with Cheerios! #FridayThoughts",0.0,"For brekfast, MY Secret Service Agent Dave got ME Froot Loops cereal! 3 BIG Bowls! With Milk! The colors taste Yummy! I like Orange! And Red! There made out of FRUIT! i know how to spell out words with them! Like oooooo & oooo & oo! You CANT DO THAT with Cheerios! #FridayThoughts"
1111,"Getting reports that all MY Trump supporters are evacuating the entire state of Alabama! Don't do that!! When I said the hurricain was going to hit Alabama, I WASN'T talking about the STATE of Alabama! I was talking about that Other place! #ThursdayThoughts",0.0,"Getting reports that all MY Trump supporters are evacuating the entire state of Alabama! Don't do that!! When I said the hurricain was going to hit Alabama, I WASN'T talking about the STATE of Alabama! I was talking about that Other place! #ThursdayThoughts"
1112,"The CIA says I made a big mistake for tweating this Top Secret photo. Wrong! After I tweated this pic, Putin Himself called ME to get more details! Putin (who LOVES photography), was SO Happy after I sent him all the pics that were taken by USA 224! MY Top Secret KH-11 satellite! https://t.co/46gWHf7WZR",0.0,"The CIA says I made a big mistake for tweating this Top Secret photo. Wrong! After I tweated this pic, Putin Himself called ME to get more details! Putin (who LOVES photography), was SO Happy after I sent him all the pics that were taken by USA 224! MY Top Secret KH-11 satellite!"
1113,"Its Labor Day. But I'm Very Sad. My advisors said I had to stop playing golf because it ""looks bad"" if I play golf while that stupid hurricane destroys Florda. Now I've got Nothing to Do! So bored. OH wait! MY secret service agent Dave says its Nap Time! Gotta go! #MondayThoughts",0.0,"Its Labor Day. But I'm Very Sad. My advisors said I had to stop playing golf because it ""looks bad"" if I play golf while that stupid hurricane destroys Florda. Now I've got Nothing to Do! So bored. OH wait! MY secret service agent Dave says its Nap Time! Gotta go! #MondayThoughts"
1114,"Fantastick News! Category 5 Hurricane Dorian will miss MY Mar-a-Lago Home in South Florida! PROOF I'm the Chosen One! Cat 5 Dorian is going north to wipe out North Florida, Georgia & the Carolinas! No Trump properties there! Thank GOD! Your Welcome! #SundayThoughts #SundayMorning",0.0,"Fantastick News! Category 5 Hurricane Dorian will miss MY Mar-a-Lago Home in South Florida! PROOF I'm the Chosen One! Cat 5 Dorian is going north to wipe out North Florida, Georgia & the Carolinas! No Trump properties there! Thank GOD! Your Welcome! #SundayThoughts #SundayMorning"
1115,"I HAD TO FIRE my assistent Madeleine Westerhout because she revealed that I said I'm no longer attracted to my daughter Tiffany Trump. (Huge weight gain). I love Tifany... but Obviously not as much as Ivanka, since Ivanka is skinny & Totally HOT!! #SaturdayMorning",0.0,"I HAD TO FIRE my assistent Madeleine Westerhout because she revealed that I said I'm no longer attracted to my daughter Tiffany Trump. (Huge weight gain). I love Tifany... but Obviously not as much as Ivanka, since Ivanka is skinny & Totally HOT!! #SaturdayMorning"
1116,"Low-IQ POPE FRANCIS IS WRONG! I AM NOT a totally corrupt, illiterrate, morally bankrupt, thin-skinned, feable-minded, small-handed moron who sexually assaults, pathologically lies, and only cares about himself! The POPE IS WRONG! I have BIG HANDS! Size FIVE!!! #TuesdayThoughts",0.0,"Low-IQ POPE FRANCIS IS WRONG! I AM NOT a totally corrupt, illiterrate, morally bankrupt, thin-skinned, feable-minded, small-handed moron who sexually assaults, pathologically lies, and only cares about himself! The POPE IS WRONG! I have BIG HANDS! Size FIVE!!! #TuesdayThoughts"
1117,The story by Axios is FAKE NEWS! I NEVER said I want to use a nuclear bomb on a hurricane before it reaches the shoar!! That's a stupid idea! I said I want to use TWENTY nuclear bombs on a hurricane! That would vaporize the hurricane AND serve as a deterrent to other hurricanes!,0.0,The story by Axios is FAKE NEWS! I NEVER said I want to use a nuclear bomb on a hurricane before it reaches the shoar!! That's a stupid idea! I said I want to use TWENTY nuclear bombs on a hurricane! That would vaporize the hurricane AND serve as a deterrent to other hurricanes!
1118,I'm at the G-7 conference in France... This conference is soooo BORING! All these world leaders want to do is talk about economics & stuff! YAWN! But Thanks to ME - your President - #WeirdThingsToPutUpYourAss - is now trending! Your welcome!! #Maga #SundayThoughts #SundayMorning,0.0,I'm at the G-7 conference in France... This conference is soooo BORING! All these world leaders want to do is talk about economics & stuff! YAWN! But Thanks to ME - your President - #WeirdThingsToPutUpYourAss - is now trending! Your welcome!! #Maga #SundayThoughts #SundayMorning
1119,Just ate lunch with French King Macron! I made waiters bring ME deserts! I got to eat 7 pieces of choclit cake!! And 9 scoops of ice cream! Then I ate 3 pies! And PASTRIES - Which I made Better with the candy & fudge syrup I brought! LOSER Macron didn't have any! #SaturdayMorning,0.0,Just ate lunch with French King Macron! I made waiters bring ME deserts! I got to eat 7 pieces of choclit cake!! And 9 scoops of ice cream! Then I ate 3 pies! And PASTRIES - Which I made Better with the candy & fudge syrup I brought! LOSER Macron didn't have any! #SaturdayMorning
1120,"Since I've been president of America, we have great mental illness in the USA! Your favrite president - President Trump - who is ME - Knows more about mental illness then anyone! I know More about mental illness then the president of Japan! or ENGLAND!! OR WISCONSIN!! ITS TRUE!!",0.0,"Since I've been president of America, we have great mental illness in the USA! Your favrite president - President Trump - who is ME - Knows more about mental illness then anyone! I know More about mental illness then the president of Japan! or ENGLAND!! OR WISCONSIN!! ITS TRUE!!"
1121,"It's totally unreasonible that nasty Denmark won't sell ME Greenland! I'm the Chosen One! I know more about Real Estate then anyone! If Denmark won't sell ME Greenland, I'll find SOMEONE else to sell me Greenland!! Canada? Ireland? Australia? Are you listening? #ThursdayThoughts",0.0,"It's totally unreasonible that nasty Denmark won't sell ME Greenland! I'm the Chosen One! I know more about Real Estate then anyone! If Denmark won't sell ME Greenland, I'll find SOMEONE else to sell me Greenland!! Canada? Ireland? Australia? Are you listening? #ThursdayThoughts"
1122,Very Angry! Just spoke to Govenor Netenyahoo of Israel. I told him that I think of Myself as the King of the Jews! King of Israel! But he said thats not possible! So I hung up on him! Why are his people so mean & DISLOYAL to Me! I'm their KING! #WednesdayThoughts #DisloyaltoTrump,0.0,Very Angry! Just spoke to Govenor Netenyahoo of Israel. I told him that I think of Myself as the King of the Jews! King of Israel! But he said thats not possible! So I hung up on him! Why are his people so mean & DISLOYAL to Me! I'm their KING! #WednesdayThoughts #DisloyaltoTrump
1123,"WOW! I just made the Greatest deel EVER! Greenland! A Nigerian Prince sent me an e-mail! He said he owned Greenland! Because his dad was a Dutch King! HE SOLD ME GREENLAND for $700 Million dollars! At first he wanted $1 Billion dollars, but he gave ME 50% off since I payed CASH!!",0.0,"WOW! I just made the Greatest deel EVER! Greenland! A Nigerian Prince sent me an e-mail! He said he owned Greenland! Because his dad was a Dutch King! HE SOLD ME GREENLAND for $700 Million dollars! At first he wanted $1 Billion dollars, but he gave ME 50% off since I payed CASH!!"
1124,I spent last night Alone! Just ME! No one else! In my bathroom... Next to MY mirror! So Handsome! So beautifull! Didn't sleep! I talked to Myself! I Learned MANY secrets! Secrets I never knew! Secrets - that if shared - would SHOCK Everyone! Especially Mormons... #SundayThoughts,0.0,I spent last night Alone! Just ME! No one else! In my bathroom... Next to MY mirror! So Handsome! So beautifull! Didn't sleep! I talked to Myself! I Learned MANY secrets! Secrets I never knew! Secrets - that if shared - would SHOCK Everyone! Especially Mormons... #SundayThoughts
1125,"MY idea of buying Greenland is NOT crazy! I HAVN'T GONE MAD! I'm STABLE!! Once I buy Greenland, we'll move it off the coast of North Carolina! Where its WARM & theres plenty of room!! Then I'll build LOTS of hotels & golf courses! BIG golf courses! BIG CROWDS! #SaturdayThoughts",0.0,"MY idea of buying Greenland is NOT crazy! I HAVN'T GONE MAD! I'm STABLE!! Once I buy Greenland, we'll move it off the coast of North Carolina! Where its WARM & theres plenty of room!! Then I'll build LOTS of hotels & golf courses! BIG golf courses! BIG CROWDS! #SaturdayThoughts"
1126,"So happy Israel's Netanyahu banned two members of congress from entering Israel! One represents 700,000 people from Michagan - & the other represents 700,000 from Minnesoda! These are BLUE states! They DIDN'T VOTE for ME!! I hope Israel bans EVERYBODY from Michagan and Minnesoda!",0.0,"So happy Israel's Netanyahu banned two members of congress from entering Israel! One represents 700,000 people from Michagan - & the other represents 700,000 from Minnesoda! These are BLUE states! They DIDN'T VOTE for ME!! I hope Israel bans EVERYBODY from Michagan and Minnesoda!"
