,text,date,real,prediction,probability,correct
618,AMERICA FIRST IN DEATH!,2020-06-15 19:16:23,0,0.0,0.9597049243818752,True
619,My leagal team says the Mueller Report is FULL of evidence about how I Obstructed Justice and covered-up my crimes! BUT THATS IMPOSSIBLE - I ordered MY Justice Department to destroy ALL the evidence MONTHS ago! HOW DID MUELLER FIND DESTROYED EVIDENCE?,2019-03-28 22:41:56,0,0.0,0.9718477345787745,True
620,"Everything is under control! The over 15,000, pretty soon is going down to zero. It'll be like a miracle! We must re-open our schools for Easter! Governor DeSantis is doing a terrific job, believe me!",2020-07-12 18:58:43,0,0.0,0.7790688160889384,True
621,"Low-IQ POPE FRANCIS IS WRONG! I AM NOT a totally corrupt, illiterrate, morally bankrupt, thin-skinned, feable-minded, small-handed moron who sexually assaults, pathologically lies, and only cares about himself! The POPE IS WRONG! I have BIG HANDS! Size FIVE!!! #TuesdayThoughts",2019-08-27 11:14:44,0,0.0,0.8452960424296957,True
622,VERY ANGRY! Mueller report will be out tommorow! Even though I WAS PROMISED it'd NEVER be released! Can’t WAIT to find out WHO in my administration talked to Mueller. MANY will be fired! NOBODY in my White House can tell the truth and expect to get away with it! #WednesdayWisdom,2019-04-17 11:27:40,0,0.0,0.9358839431843113,True
623,"Its Labor Day. But I'm Very Sad. My advisors said I had to stop playing golf because it ""looks bad"" if I play golf while that stupid hurricane destroys Florda. Now I've got Nothing to Do! So bored. OH wait! MY secret service agent Dave says its Nap Time! Gotta go! #MondayThoughts",2019-09-02 16:22:23,0,0.0,0.9965407909437574,True
624,"Happy birthday to Mary Magdalene! She is an example of somebody who’s done an amazing job and is getting recognized more and more, I notice.",2020-07-22 13:22:56,0,1.0,0.19384877236998288,False
625,"RT to say #ImVotingForBiden! 

Fuck off otherwise.",2020-09-17 20:41:24,0,0.0,0.9401942059629698,True
626,PRESIDENTIAL HARASSMENT! I AM TOO BUSY TWEETING TO RESPOND TO SUBPEENERS!,2020-07-09 16:40:32,0,0.0,0.5762365494524404,True
627,"I am willing to challenge Joe Biden to a 4-hour debate or until my diaper fills up or all the drugs fall out of my nose, whichever comes first! #JoeRoganDebate",2020-09-14 15:05:34,0,0.0,0.9174060161496808,True
628,"MY NEECE Mary Trump is lying & very dumb! She says I paid someone to take my SATs to get into colledge! WRONG! I took the SATs twice! One time - I did it ALL BY MYSELF!! I scored a 400! Thats 5 times smartar then 100%!! I am SMART! MY UNCLE WENT TO MIT! 
#TrumpIsANationalDisgrace",2020-07-07 22:00:18,0,0.0,0.9912425221818577,True
629,The Senate voted me NOT GUILTY! Yay! Thanks to my Republacan Senators (except Senator Romney) for helping ME cover up MY crimes! Best trial ever! No witnesses allowed! No facts allowed! Best cover-up EVER!!,2020-02-05 22:11:00,0,0.0,0.9833438051042706,True
630,VERY UPSET that Pulitzer Prize winners were anounced and I DIDN'T win! I entered MY name OVER 700 times! And I wasn't picked!? Drawing was totally RIGGED!! Some Journalists won it! How many times did they enter there names?! UNFAIR because journalists have access to photocopiers!,2020-05-04 21:43:31,0,0.0,0.8067804068687493,True
631,Please retweet to reassure @LindseyGrahamSC that the Miss Hitler topic has nothing to do with him!,2020-06-09 17:19:27,0,1.0,0.43124956133270453,False
632,"I was going to go to Bedminster, New Jersey, this weekend, but I have retreated to my bunker instead. It is a safe space for me where I can watch the arsonists, looters, and agitators on Fox News, or Jim Jordan, Devin Nunes and Matt Gaetz if you want their real names....",2020-06-27 01:30:35,0,0.0,0.9083985476084435,True
633,"Because of ME - your favorite president - and MY Adminnistration, drug prices are down for the first time in almost 50 years! Meth, cocaine, heroin - even LSD! These drugs have never been more affordable! Your welcome! #MAGA",2019-09-19 22:08:31,0,0.0,0.9466312872159662,True
634,"Loser Chuck Grassley of ""Iowa,"" which I hate, thinks I have no real Agenda for my 2nd Term and is ""Concerned"" Sean Hannity didn't interrupt me when my mind started to wander as it often does during a foot massage from Sean that's feels good. A hamburger would be nice after this.",2020-06-27 16:43:36,0,0.0,0.8907773550879005,True
635,#FartingSound,2020-09-20 12:54:24,0,0.0,0.6135773574737454,True
636,Grate NEWS! Just found out NOBODY can get an Income Tax Refund because of my Trump Shutdown! 100 million Americans won't get a refund! AND I GET TO KEEP ALL the money! About $268 Billion! That will EASILY pay for MY BIG wall! Some smaller walls too! #SundayThoughts #SundayMorning,2019-01-06 18:44:44,0,0.0,0.958396759026854,True
637,"Delighted to announce that Ted Nugent and Diamond and Silk will be available to participate in the Republican National Zoom Meeting! I'm just so grateful I can book such Top Tier talent for the show! Even Scott Baio will be there because he is Lindsey Graham's ""favorite.""",2020-07-27 16:07:55,0,1.0,0.23176456881061513,False
638,Of course I lie to the American people! Lyeing works! It got ME elected!! But only the DUMB people and incredibly stupid people believe MY lies! Senators Cruz and Cotton believe me! My supporters believe me! So why won't Democrats believe me?! Sad! #TrumpLiedPeopleDied #TrumpKnew,2020-09-09 22:51:55,0,0.0,0.9973992529247292,True
639,I was at Walter Reed very recently and I aced my cognitive test! The doctors were amazed that I did so well so soon after my stroke. Unfortunately I spilled a glass of water on it afterwards so you can’t see it.,2020-07-10 09:18:50,0,0.0,0.8938374132400042,True
640,"Thanks to ME, American stocks dropping like crazy! AND MY new Tarriffs on Mexico (which is really a tax on Americans) will hit everyone HARD! THESE are the ways I'll SCARE immigrants from even thinking about coming to the US! When I get done, No ONE will want to live in the USA!",2019-05-31 21:43:03,0,0.0,0.8370864470753863,True
641,I'm on MY Airplane! Air Force One! Its BIG!! Much better then Obama's plane! My airplane has TWO wings! One on each side! But my plane is loud..And noise is BAD! I like my flight attnedant! She gave me a cookie. But only after I stopped screaming...It was chocolate! It was yummy!,2019-04-05 22:36:33,0,0.0,0.9903824187602996,True
642,"Yo, where my Amorites at?",2020-08-09 11:27:35,0,0.0,0.9505642158178893,True
643,I have never even heard of Deutsche Bank! They say I owe them $2 billion? Ridiculous! V. Putin said that was a gift.,2020-07-07 15:24:50,0,0.0,0.7738113225680048,True
644,I was TOO BUSY to read my Daily Briefings about Putin's ongoing efforts to get US soldiers murdered! Devin Nunes sent me a powerful YouTube documentary explaining how Bill Gates is injecting 5G into the Deep State so that pedophiles can buy more pizza restaurants. Fascinating!,2020-06-30 00:17:25,0,0.0,0.973209240959811,True
645,The Invisible Enemy will Reign!,2020-07-13 15:24:42,0,1.0,0.09735576502767018,False
646,"COVID PARTY, OKLAHOMA!",2020-06-16 09:03:07,0,1.0,0.271834675760222,False
647,"Because of the Urgent Crisis facing our country I have assigned US Marshalls to protect our beloved Confederate Statues. This UNAMERICAN HUSTORY must be preserved! Meanwhile, I have instructed that 13 disgusting federally funded coronavirus testing sites be destroyed immediately.",2020-06-25 12:16:12,0,1.0,0.20490473306486878,False
648,"Why should I help New York State with MY huge stockpile of medicle equipment?! New York should have been more prepared! This is just like when the Germans attacked Pearl Harbor in WWI. The state of Hawaii WAS TOTALLY unprepared! Hawaii SHOULD HAVE stockpiled guns, ships & jets!",2020-04-04 19:27:59,0,0.0,0.7729765399069584,True
649,"LAST NIGHT WAS AWSOME! I did 23 Lines of Cocaine! FELT SO HIGH! Woke up alone & naked on My balcony! White Powder EVERYWHERE! Carol- Melania's Body Double- sold it to Me for $20,000! But today my Secret Service Agent Dave had the white powder analyzed. He said it was just flour..",2019-05-12 16:05:21,0,0.0,0.9724634445990737,True
650,You Republican hypocrites who act all upset because I called John McCain a “loser” were perfectly happy to Swift-Boat war hero John Kerry in 2004.,2020-09-04 00:08:48,0,0.0,0.6559501912799856,True
651,DOMINATE in the Streets. URINATE in the Sheets! #Trump2020,2020-07-23 16:50:39,0,0.0,0.6405869845902259,True
652,"I hate geting ready in the morning! EVERY night, someone who is VERY disloyal to me sneaks into my closet and somehow makes my pants shrink! ALL MY PANTS ARE TOO TIGHT! Then Dave - MY Secret Service Agent- won't do ANYTHING to stop it from happening! I hate Dave! #TuesdayThoughts",2019-11-26 11:41:04,0,0.0,0.9879183486977224,True
653,"Barr just released the Robert Mueller report!! OH MY GOD! This is Terrable! This is the end of my Presidancy! I'm Fucked!
#MuellerReport #TrumpColluded #MuellerThursday #ThursdayThoughts",2019-04-18 16:46:53,0,0.0,0.8775024881838704,True
654,"I asked my sceince advisors how smart Coronavirus is... because I KNOW its smart! But is it smart enough to hide from doctors OR watch TV or play checkers or count to 10?? NOBODY knows!! Not even the French!! But if it COULD do those things, it would be SMART! Or even genious!",2020-04-11 15:24:51,0,0.0,0.9931888252734451,True
655,Great news! $100 million just showed up in my account at Deutsche Bank. My campaign will be back on the air very soon!!!,2020-09-08 14:42:13,0,0.0,0.6256264653179069,True
656,Fake News says my pole numbers are down among evangelical Christians! The dam Christians who follow that religion owe ME! I held a bible!! In MY HAND! No other president did that! And nobody even heard of that guy Jesus before I became president!,2020-06-25 22:03:55,0,0.0,0.9443823266945819,True
657,"The ONLY way to stop gangs, drugs, human traficking, forrest fires, bullying, germs, STDs and teen pregnancy is at our Boarder! We need MY wall! EVERYONE knows you can’t stop anything without a Wall! Boarder Patrols & cops are USELESS! Their just bells & whistles! #MondayMorning",2018-12-24 13:03:37,0,0.0,0.9227461719175295,True
658,"On the plus side, we won’t need to ship as many ventilators as we thought to Tulsa next month. #TrumpRallyFail",2020-06-21 10:54:28,0,1.0,0.32788820247073625,False
659,Person. Woman. Man. Camera. Kill the Post Office.,2020-08-20 20:40:34,0,0.0,0.7220461965327682,True
660,"Very dumb Washinton DC Mayor Muriel Bowser painted a yellow mural of ""Black Lives Matter"" on the street next to MY white house. But she's an idiot! She spelled ""Matter"" with Two ""T""s! NOT Three ""T""s! It's spelled ""Mattter""! Can anyone be more stupid? #BlackLivesMattters",2020-06-06 18:30:05,0,0.0,0.8958652295734477,True
661,"Dum democrats don't get it! Walls WORK!!! Hundreds of years ago, when cavemen ran into dinosaurs, they had a choice to make…Build a wall to protect themselves... or Invent a wheel to drive away. Cavemen chose WALLS! Why am I the Only One who understands this?!! #ThursdayThoughts",2019-01-10 22:23:55,0,0.0,0.8718604541391505,True
662,We want God and blood plasma and miracles and no voting!  Thank you.,2020-08-23 18:53:11,0,1.0,0.26012434797440265,False
663,"I was VERY BRAVE to leave MY bunker for my photo op! MY Milatary fired rubber bullets & gassed the peaceful Lowlife & Scum to clear MY path! (Thats what Jesus would do- DOMINATE the weak!) I even used a bible as a prop! So why are the damn Christians mad at ME?
#TrumpDictatorship",2020-06-02 16:00:11,0,0.0,0.991359566358804,True
664,Big 4th of July Air Show soon coming down the East Coast. With special guest Grand Marshall James Maxwell Trump. Check local listings!,2020-07-04 20:32:15,0,1.0,0.4932637002492448,False
665,Everything is going great! My son’s girlfriend was perfectly fine until she had a test and had to miss sitting next to Eric at my speech which just shows how stupid all this testing is! I’m sure you’ll all be fine “reopening” and taking your chances. Contact tracing is boring!,2020-07-04 17:52:43,0,0.0,0.8547008537750354,True
666,"OMG!! Just found out that if I resigned or died, then Vice-President Mike Pence automatically becomes Presidant! Thats bad! REALLY BAD! Why didn't my Stupid advisors tell me this?! I would have NEVER chosen Pence to be my VP if I had known this! #ThursdayThoughts #TrumpMustResign",2019-05-23 11:22:02,0,0.0,0.9888112149004507,True
667,"Cases are going up in the U.S. because we are infecting far more than any other country, and ever expanding. With smaller infecting we would show fewer cases!",2020-06-23 11:41:04,0,1.0,0.1490711165385712,False
668,"""I WANT NOTHING"".  My speach writer wrote that! Just for ME! On paper! With a SHARPIE! A Very expensive BLACK sharpie! It must be true! Because he wrote it!",2019-11-20 22:33:10,0,0.0,0.8641200650626796,True
669,MY US Treasuray Secretary Steven Munchin says that US Unemployment Rate will soon be 20%! Tremendous numbers! Higher then anyone thought possible! Obama's numbers were MUCH MUCH lower! Sad!,2020-03-18 14:09:03,0,0.0,0.9044936207579786,True
670,THERE IS NO DISEASE THAT A MIRACLE CAN'T CURE!,2020-08-22 16:28:05,0,0.0,0.9456701336306134,True
671,"Just got off a call with Chinese President Xi. Discussed the CoronaVirus and the TV show The Bachelor - which he's NEVER seen! Fake News will probably say I took a big risk by talking to Xi, but I DID wear a mask AND washed my hands as soon as I got off the call. I'm not stupide!",2020-03-28 16:41:38,0,0.0,0.7085388803082315,True
672,MY visit to Iraq? Good PR! But BAD MISTAKE! I caught PTSD by shaking hands with SICK soldiers! Now I can't consentrate! Memory problems! Incohernt tweets! IRRITIBILITY! Sometimes I just stare into space with NO thoughts at all! But WHY did my symptoms start BEFORE I went to Iraq?,2019-01-01 22:02:45,0,0.0,0.9411400980647551,True
673,"Fake News is begging ME to address the nation! NO! I’m in MY Bunker! NOT coming out! TOO DANGEROUS! Protestors Are EVERYWHERE!! Yelling! Carrying SIGNS! Somebody else can address the nation! Obama? Biden? Melania? They can do it! They don’t have Bunkers!
#BunkerTrump #BunkerBoy",2020-06-01 11:20:13,0,0.0,0.7609577915923047,True
674,Presidential Harrassment!! House Intelligence Committee Chairman Adam Schiff and Democrats are investigating ALL of my crimes! ALL OF THEM! Not just the ones that Americans already know about! NOT FARE!,2019-02-07 23:03:51,0,0.0,0.8947454473119506,True
